timestamp,altitude_ft,speed_knots,temperature_c,fuel_level_percent,engine_rpm,oil_pressure_psi,cabin_pressure_psi,heading_deg,pitch_deg,roll_deg,vertical_speed_fpm
2026-03-30 13:28:00,30492.71,438.20,-47.31,23.81,8371.22,48.93,10.21,311.93,-5.09,-11.93,115.09
2026-03-30 13:28:01,30496.55,437.88,-47.45,23.79,8365.13,49.03,10.23,311.61,-5.21,-12.00,230.50
2026-03-30 13:28:02,30499.99,436.63,-47.34,23.78,8353.59,49.18,10.23,312.92,-5.14,-12.00,206.33
2026-03-30 13:28:03,30504.03,437.39,-47.45,23.76,8366.01,49.03,10.23,313.27,-5.14,-12.00,242.47
2026-03-30 13:28:04,30509.10,437.60,-47.57,23.74,8381.58,49.19,10.23,311.97,-5.19,-11.84,304.04
2026-03-30 13:28:05,30514.24,438.66,-47.61,23.72,8374.93,49.20,10.23,310.87,-5.17,-11.99,308.82
2026-03-30 13:28:06,30517.92,439.85,-47.67,23.72,8372.62,48.99,10.25,310.05,-5.25,-12.00,220.65
2026-03-30 13:28:07,30521.89,440.12,-47.73,23.70,8358.09,49.05,10.24,309.38,-5.20,-11.95,238.13
2026-03-30 13:28:08,30526.66,441.75,-47.63,23.70,8374.39,49.19,10.26,309.95,-5.23,-11.76,286.19
2026-03-30 13:28:09,30532.46,443.14,-47.55,23.69,8361.15,49.05,10.26,308.82,-5.21,-11.64,348.05
2026-03-30 13:28:10,30538.63,443.36,-47.65,23.67,8360.99,48.94,10.25,310.09,-5.30,-11.61,369.94
2026-03-30 13:28:11,30543.58,444.91,-47.69,23.66,8343.96,49.07,10.26,311.47,-5.23,-11.54,297.15
2026-03-30 13:28:12,30546.85,444.23,-47.73,23.65,8355.66,49.22,10.27,312.26,-5.33,-11.53,196.22
2026-03-30 13:28:13,30549.98,443.38,-47.61,23.64,8360.82,49.03,10.26,313.75,-5.41,-11.60,188.12
2026-03-30 13:28:14,30554.40,442.65,-47.47,23.62,8353.36,48.90,10.25,314.93,-5.46,-11.58,265.08
2026-03-30 13:28:15,30557.48,444.26,-47.40,23.62,8366.16,48.92,10.26,314.04,-5.41,-11.60,184.76
2026-03-30 13:28:16,30560.85,442.73,-47.28,23.62,8382.03,49.07,10.25,312.92,-5.49,-11.58,201.80
2026-03-30 13:28:17,30565.48,444.27,-47.36,23.60,8385.04,49.13,10.23,313.88,-5.53,-11.77,278.19
2026-03-30 13:28:18,30568.13,444.07,-47.42,23.58,8396.12,49.26,10.24,313.81,-5.45,-11.79,158.68
2026-03-30 13:28:19,30568.95,442.40,-47.30,23.58,8390.88,49.09,10.26,313.28,-5.45,-11.83,49.28
2026-03-30 13:28:20,30571.28,442.03,-47.42,23.56,8390.68,49.06,10.25,313.48,-5.46,-11.92,139.99
2026-03-30 13:28:21,30573.90,440.71,-47.27,23.55,8372.27,49.16,10.26,312.59,-5.46,-11.96,156.96
2026-03-30 13:28:22,30576.35,439.86,-47.30,23.53,8374.07,49.39,10.27,311.49,-5.57,-12.00,147.36
2026-03-30 13:28:23,30578.21,438.91,-47.25,23.53,8357.23,49.55,10.28,310.60,-5.66,-12.00,111.17
2026-03-30 13:28:24,30581.59,439.48,-47.22,23.52,8373.13,49.72,10.28,309.91,-5.60,-12.00,202.81
2026-03-30 13:28:25,30586.62,440.77,-47.31,23.52,8383.27,49.69,10.27,308.53,-5.71,-12.00,301.99
2026-03-30 13:28:26,30592.11,441.45,-47.22,23.50,8389.91,49.66,10.26,307.53,-5.71,-11.95,329.27
2026-03-30 13:28:27,30599.22,441.54,-47.21,23.50,8402.91,49.62,10.24,307.05,-5.66,-12.00,426.90
2026-03-30 13:28:28,30608.21,439.61,-47.08,23.49,8407.13,49.63,10.26,305.58,-5.67,-11.80,539.16
2026-03-30 13:28:29,30619.15,439.64,-47.14,23.48,8425.56,49.81,10.25,306.32,-5.69,-11.98,656.28
2026-03-30 13:28:30,30630.64,440.10,-47.20,23.47,8436.33,49.85,10.23,306.76,-5.81,-12.00,689.57
2026-03-30 13:28:31,30642.22,441.75,-47.33,23.46,8453.15,49.94,10.21,307.19,-5.74,-12.00,694.58
2026-03-30 13:28:32,30652.06,441.33,-47.18,23.45,8472.47,50.07,10.21,307.68,-5.78,-11.97,590.44
2026-03-30 13:28:33,30662.76,443.22,-47.07,23.43,8460.97,50.01,10.20,307.94,-5.78,-12.00,642.43
2026-03-30 13:28:34,30675.20,442.21,-46.99,23.42,8471.89,49.82,10.20,307.49,-5.86,-11.85,746.20
2026-03-30 13:28:35,30687.07,440.43,-46.84,23.40,8467.41,49.78,10.21,307.92,-5.88,-11.92,711.99
2026-03-30 13:28:36,30699.95,438.90,-46.75,23.40,8454.64,49.74,10.22,306.61,-5.81,-11.89,772.91
2026-03-30 13:28:37,30710.90,439.56,-46.66,23.39,8467.71,49.69,10.21,306.34,-5.82,-11.85,657.06
2026-03-30 13:28:38,30722.22,438.43,-46.79,23.39,8451.86,49.89,10.21,307.78,-5.70,-11.75,679.18
2026-03-30 13:28:39,30732.50,438.62,-46.81,23.37,8462.03,49.88,10.22,307.40,-5.66,-11.93,617.06
2026-03-30 13:28:40,30743.89,437.53,-46.83,23.36,8478.70,49.92,10.23,307.13,-5.67,-11.81,683.06
2026-03-30 13:28:41,30753.63,438.14,-46.96,23.35,8482.46,50.02,10.21,306.02,-5.58,-11.73,584.56
2026-03-30 13:28:42,30762.30,437.27,-46.83,23.34,8490.33,49.93,10.21,306.32,-5.49,-11.65,520.36
2026-03-30 13:28:43,30769.67,436.29,-46.91,23.32,8488.92,50.02,10.20,306.39,-5.53,-11.82,442.26
2026-03-30 13:28:44,30776.48,436.04,-47.04,23.31,8490.61,49.79,10.20,307.62,-5.53,-12.00,408.57
2026-03-30 13:28:45,30784.53,435.73,-46.95,23.31,8494.37,49.68,10.22,308.28,-5.44,-12.00,482.86
2026-03-30 13:28:46,30790.69,434.88,-46.96,23.29,8507.28,49.70,10.21,307.51,-5.54,-11.89,369.73
2026-03-30 13:28:47,30795.25,435.33,-46.94,23.28,8503.13,49.83,10.20,308.90,-5.49,-11.73,273.26
2026-03-30 13:28:48,30801.63,434.35,-47.02,23.26,8488.39,49.67,10.20,307.91,-5.53,-11.82,383.10
2026-03-30 13:28:49,30808.44,433.32,-47.14,23.25,8478.47,49.78,10.20,308.90,-5.61,-12.00,408.51
2026-03-30 13:28:50,30815.19,432.88,-47.12,23.25,8471.06,50.02,10.21,310.19,-5.61,-11.98,405.24
2026-03-30 13:28:51,30822.03,433.54,-47.18,23.23,8487.29,50.19,10.23,311.53,-5.71,-11.80,410.34
2026-03-30 13:28:52,30827.33,434.37,-47.15,23.21,8475.04,50.30,10.22,312.84,-5.73,-11.99,317.75
2026-03-30 13:28:53,30832.57,435.16,-47.10,23.21,8476.33,50.44,10.23,313.78,-5.62,-12.00,314.30
2026-03-30 13:28:54,30836.90,436.02,-47.12,23.20,8472.36,50.38,10.21,314.04,-5.72,-12.00,260.04
2026-03-30 13:28:55,30840.26,436.20,-47.25,23.18,8473.28,50.36,10.20,313.92,-5.62,-11.90,201.25
2026-03-30 13:28:56,30845.18,436.28,-47.23,23.17,8453.62,50.47,10.22,314.96,-5.68,-11.77,295.69
2026-03-30 13:28:57,30849.21,434.94,-47.25,23.15,8437.60,50.30,10.20,314.56,-5.71,-11.63,241.34
2026-03-30 13:28:58,30854.34,434.40,-47.32,23.14,8437.96,50.46,10.20,313.84,-5.63,-11.75,307.93
2026-03-30 13:28:59,30858.24,433.40,-47.38,23.13,8436.07,50.70,10.21,312.59,-5.68,-11.66,234.22
2026-03-30 13:29:00,30861.55,432.85,-47.40,23.12,8455.32,50.92,10.20,312.08,-5.68,-11.65,198.34
2026-03-30 13:29:01,30865.83,434.20,-47.30,23.11,8450.17,50.76,10.20,311.87,-5.78,-11.48,257.10
2026-03-30 13:29:02,30868.62,434.76,-47.44,23.11,8466.50,50.91,10.20,313.21,-5.79,-11.52,167.10
2026-03-30 13:29:03,30873.13,433.60,-47.32,23.09,8453.94,50.76,10.21,314.55,-5.74,-11.57,270.72
2026-03-30 13:29:04,30876.42,434.73,-47.17,23.07,8460.37,50.84,10.23,315.63,-5.65,-11.49,197.52
2026-03-30 13:29:05,30880.87,436.12,-47.10,23.06,8473.95,50.89,10.21,315.79,-5.69,-11.33,267.09
2026-03-30 13:29:06,30884.62,434.43,-47.17,23.05,8471.54,50.94,10.23,314.67,-5.72,-11.26,224.66
2026-03-30 13:29:07,30888.40,432.53,-47.29,23.04,8470.56,50.90,10.22,315.58,-5.65,-11.24,226.82
2026-03-30 13:29:08,30892.58,433.86,-47.20,23.03,8468.11,50.79,10.21,315.34,-5.67,-11.25,251.00
2026-03-30 13:29:09,30897.65,433.23,-47.19,23.01,8484.39,50.88,10.23,315.31,-5.64,-11.24,303.96
2026-03-30 13:29:10,30901.67,432.55,-47.31,22.99,8499.16,50.91,10.23,316.68,-5.69,-11.22,241.30
2026-03-30 13:29:11,30905.07,431.03,-47.25,22.98,8499.27,50.90,10.22,316.60,-5.64,-11.37,204.16
2026-03-30 13:29:12,30909.34,430.42,-47.21,22.98,8508.19,51.01,10.22,315.81,-5.71,-11.52,256.18
2026-03-30 13:29:13,30913.87,429.46,-47.10,22.98,8511.48,50.80,10.21,316.66,-5.77,-11.35,271.85
2026-03-30 13:29:14,30918.28,429.34,-46.97,22.97,8495.69,50.86,10.22,316.11,-5.89,-11.15,264.38
2026-03-30 13:29:15,30922.24,429.83,-46.90,22.96,8498.98,50.73,10.22,315.13,-6.00,-11.22,237.50
2026-03-30 13:29:16,30924.72,431.79,-47.03,22.95,8513.14,50.79,10.21,315.01,-5.99,-11.06,149.12
2026-03-30 13:29:17,30925.39,433.30,-47.00,22.94,8526.25,50.95,10.22,316.46,-5.94,-10.89,40.19
2026-03-30 13:29:18,30924.12,434.66,-46.91,22.94,8544.55,51.07,10.21,316.32,-6.00,-10.91,-76.49
2026-03-30 13:29:19,30922.74,433.95,-46.92,22.92,8526.03,51.16,10.20,315.92,-5.92,-10.89,-82.76
2026-03-30 13:29:20,30921.44,435.82,-46.79,22.90,8541.99,51.06,10.20,315.74,-5.93,-10.71,-78.05
2026-03-30 13:29:21,30920.36,436.37,-46.69,22.89,8550.42,51.24,10.20,316.25,-6.00,-10.78,-64.41
2026-03-30 13:29:22,30920.29,435.88,-46.55,22.88,8559.40,51.39,10.22,317.32,-6.00,-10.63,-4.75
2026-03-30 13:29:23,30920.60,435.49,-46.43,22.87,8553.03,51.47,10.23,316.74,-5.94,-10.54,19.13
2026-03-30 13:29:24,30919.52,434.33,-46.32,22.86,8540.50,51.26,10.21,317.58,-5.91,-10.41,-64.85
2026-03-30 13:29:25,30918.80,436.18,-46.20,22.86,8550.95,51.33,10.22,317.26,-5.81,-10.59,-43.36
2026-03-30 13:29:26,30919.36,434.96,-46.08,22.85,8554.45,51.13,10.24,317.77,-5.87,-10.72,33.45
2026-03-30 13:29:27,30919.08,435.27,-46.00,22.83,8562.75,51.04,10.25,319.26,-5.89,-10.80,-16.92
2026-03-30 13:29:28,30919.45,435.80,-46.01,22.83,8574.94,51.04,10.24,318.34,-5.77,-10.63,22.40
2026-03-30 13:29:29,30920.21,436.83,-45.87,22.82,8578.52,51.21,10.24,319.26,-5.65,-10.63,45.68
2026-03-30 13:29:30,30921.17,435.00,-45.89,22.81,8573.95,51.09,10.23,319.07,-5.70,-10.56,57.83
2026-03-30 13:29:31,30923.23,435.35,-45.88,22.79,8584.05,51.27,10.23,318.07,-5.70,-10.44,123.35
2026-03-30 13:29:32,30924.62,435.46,-45.85,22.78,8578.67,51.32,10.22,316.77,-5.61,-10.35,83.52
2026-03-30 13:29:33,30926.77,435.35,-45.93,22.77,8575.93,51.12,10.24,317.27,-5.70,-10.24,128.82
2026-03-30 13:29:34,30930.88,435.89,-45.88,22.75,8564.00,51.33,10.25,316.86,-5.60,-10.19,246.82
2026-03-30 13:29:35,30935.78,435.42,-45.86,22.73,8562.02,51.55,10.24,315.68,-5.57,-10.39,293.83
2026-03-30 13:29:36,30942.60,435.76,-45.77,22.72,8569.73,51.77,10.24,314.37,-5.52,-10.45,409.15
2026-03-30 13:29:37,30949.63,434.27,-45.76,22.71,8552.79,51.83,10.26,315.57,-5.56,-10.32,421.73
2026-03-30 13:29:38,30955.53,432.96,-45.86,22.69,8563.25,51.83,10.25,314.24,-5.54,-10.29,353.84
2026-03-30 13:29:39,30961.41,434.54,-45.95,22.68,8565.97,51.78,10.27,313.21,-5.57,-10.22,353.08
2026-03-30 13:29:40,30965.91,434.15,-45.89,22.67,8549.40,51.99,10.26,313.77,-5.65,-10.15,269.73
2026-03-30 13:29:41,30972.34,436.15,-45.81,22.66,8531.77,52.23,10.28,314.50,-5.70,-10.31,385.84
2026-03-30 13:29:42,30979.59,437.54,-45.96,22.65,8528.20,52.17,10.27,313.84,-5.72,-10.38,435.36
2026-03-30 13:29:43,30985.80,438.88,-46.04,22.64,8517.07,52.05,10.28,314.22,-5.63,-10.24,372.56
2026-03-30 13:29:44,30990.07,439.83,-46.02,22.64,8515.12,52.13,10.28,312.74,-5.66,-10.36,256.00
2026-03-30 13:29:45,30994.44,440.67,-45.95,22.62,8504.73,51.93,10.26,313.45,-5.61,-10.24,262.40
2026-03-30 13:29:46,30997.57,442.46,-45.93,22.61,8504.22,51.89,10.27,313.77,-5.66,-10.36,187.98
2026-03-30 13:29:47,30999.89,444.29,-46.01,22.59,8507.18,51.82,10.25,312.83,-5.76,-10.16,138.96
2026-03-30 13:29:48,31002.24,445.23,-45.92,22.58,8508.20,51.62,10.24,312.73,-5.86,-10.21,141.08
2026-03-30 13:29:49,31005.88,443.77,-45.84,22.57,8495.28,51.83,10.23,313.63,-5.76,-10.25,218.33
2026-03-30 13:29:50,31009.21,442.63,-45.75,22.56,8482.03,52.06,10.23,313.03,-5.68,-10.37,200.03
2026-03-30 13:29:51,31012.00,442.88,-45.61,22.54,8486.82,52.28,10.24,312.78,-5.75,-10.57,167.18
2026-03-30 13:29:52,31015.36,444.12,-45.71,22.53,8487.44,52.10,10.23,313.23,-5.85,-10.40,201.84
2026-03-30 13:29:53,31016.95,446.10,-45.75,22.53,8491.51,52.32,10.24,313.32,-5.79,-10.37,95.04
2026-03-30 13:29:54,31019.99,446.47,-45.87,22.52,8495.07,52.44,10.25,311.90,-5.68,-10.37,182.78
2026-03-30 13:29:55,31022.07,447.35,-45.87,22.51,8488.21,52.55,10.25,311.11,-5.61,-10.53,124.66
2026-03-30 13:29:56,31024.89,447.83,-45.85,22.51,8478.14,52.49,10.25,310.59,-5.57,-10.50,169.13
2026-03-30 13:29:57,31028.95,448.64,-45.76,22.49,8477.40,52.34,10.26,311.37,-5.68,-10.47,243.38
2026-03-30 13:29:58,31031.01,448.12,-45.85,22.47,8459.76,52.35,10.26,311.27,-5.75,-10.51,124.02
2026-03-30 13:29:59,31031.40,449.95,-45.97,22.45,8459.65,52.45,10.27,310.62,-5.85,-10.55,23.01
2026-03-30 13:30:00,31030.21,450.11,-46.03,22.43,8457.72,52.22,10.26,309.66,-5.74,-10.60,-71.36
2026-03-30 13:30:01,31029.19,449.54,-46.18,22.42,8468.04,52.11,10.26,310.79,-5.66,-10.63,-60.97
2026-03-30 13:30:02,31026.94,447.68,-46.14,22.41,8470.40,52.20,10.26,311.01,-5.73,-10.52,-135.34
2026-03-30 13:30:03,31025.53,449.17,-46.13,22.41,8455.09,52.33,10.26,310.67,-5.63,-10.71,-84.14
2026-03-30 13:30:04,31024.38,448.35,-46.00,22.40,8444.47,52.25,10.28,310.37,-5.70,-10.75,-69.04
2026-03-30 13:30:05,31022.77,448.15,-46.10,22.40,8434.68,52.04,10.27,309.30,-5.72,-10.55,-96.80
2026-03-30 13:30:06,31022.02,448.53,-46.13,22.39,8447.60,52.07,10.29,308.60,-5.78,-10.38,-44.89
2026-03-30 13:30:07,31022.37,447.41,-46.07,22.38,8462.01,52.13,10.29,309.61,-5.78,-10.27,21.16
2026-03-30 13:30:08,31024.11,447.70,-45.96,22.36,8447.63,52.00,10.29,309.57,-5.72,-10.08,104.22
2026-03-30 13:30:09,31026.71,449.34,-45.88,22.35,8449.28,51.96,10.30,309.03,-5.70,-9.98,155.84
2026-03-30 13:30:10,31027.99,449.39,-45.77,22.34,8464.91,52.17,10.30,309.09,-5.61,-9.96,77.14
2026-03-30 13:30:11,31027.80,449.10,-45.86,22.34,8446.26,52.31,10.31,307.92,-5.59,-9.77,-11.73
2026-03-30 13:30:12,31026.96,449.39,-45.72,22.32,8455.22,52.31,10.32,306.55,-5.60,-9.67,-50.24
2026-03-30 13:30:13,31026.82,450.63,-45.66,22.31,8460.76,52.25,10.32,307.87,-5.57,-9.75,-8.61
2026-03-30 13:30:14,31026.09,451.05,-45.65,22.29,8452.36,52.20,10.32,308.37,-5.61,-9.58,-43.49
2026-03-30 13:30:15,31023.44,449.25,-45.73,22.28,8457.00,52.26,10.31,307.55,-5.72,-9.50,-159.37
2026-03-30 13:30:16,31022.34,450.27,-45.64,22.27,8449.95,52.40,10.30,306.31,-5.65,-9.63,-65.59
2026-03-30 13:30:17,31020.32,449.06,-45.75,22.26,8432.13,52.47,10.31,304.98,-5.65,-9.52,-121.49
2026-03-30 13:30:18,31016.39,449.54,-45.83,22.24,8445.24,52.37,10.30,304.13,-5.67,-9.63,-235.76
2026-03-30 13:30:19,31014.23,451.10,-45.91,22.22,8452.75,52.23,10.29,303.67,-5.68,-9.44,-129.50
2026-03-30 13:30:20,31010.29,450.44,-45.85,22.21,8447.87,52.22,10.29,304.56,-5.74,-9.46,-236.59
2026-03-30 13:30:21,31006.37,450.47,-45.93,22.21,8467.14,52.12,10.31,305.46,-5.69,-9.28,-235.06
2026-03-30 13:30:22,31002.21,449.76,-46.02,22.19,8484.06,52.15,10.31,305.58,-5.68,-9.12,-249.52
2026-03-30 13:30:23,30996.61,447.98,-46.09,22.18,8484.69,51.95,10.31,304.18,-5.65,-9.20,-336.05
2026-03-30 13:30:24,30992.69,446.56,-46.22,22.17,8498.06,51.86,10.31,304.33,-5.70,-9.30,-235.15
2026-03-30 13:30:25,30988.47,447.53,-46.28,22.16,8503.99,51.72,10.30,303.17,-5.69,-9.44,-253.45
2026-03-30 13:30:26,30985.45,448.22,-46.22,22.15,8491.83,51.86,10.31,304.24,-5.76,-9.46,-181.07
2026-03-30 13:30:27,30983.33,449.60,-46.30,22.15,8492.14,52.09,10.33,303.97,-5.86,-9.48,-127.03
2026-03-30 13:30:28,30983.15,451.59,-46.20,22.14,8491.58,51.97,10.33,303.28,-5.76,-9.34,-11.00
2026-03-30 13:30:29,30983.32,449.93,-46.07,22.13,8499.97,51.88,10.32,302.38,-5.88,-9.20,10.04
2026-03-30 13:30:30,30982.92,449.45,-46.19,22.13,8493.30,52.11,10.33,301.46,-5.92,-9.34,-24.00
2026-03-30 13:30:31,30981.25,450.53,-46.32,22.12,8501.46,52.11,10.32,300.18,-5.90,-9.19,-100.19
2026-03-30 13:30:32,30978.68,448.85,-46.31,22.11,8513.57,52.01,10.32,301.55,-5.96,-9.09,-154.10
2026-03-30 13:30:33,30975.43,448.22,-46.22,22.11,8520.10,51.83,10.32,301.62,-5.91,-9.08,-194.80
2026-03-30 13:30:34,30971.85,446.64,-46.28,22.09,8512.02,51.80,10.31,301.20,-6.00,-8.89,-214.72
2026-03-30 13:30:35,30970.12,444.78,-46.30,22.08,8495.77,51.76,10.31,301.92,-5.93,-8.83,-103.96
2026-03-30 13:30:36,30970.26,446.55,-46.34,22.07,8503.04,51.52,10.31,301.25,-6.00,-8.81,8.06
2026-03-30 13:30:37,30970.52,444.95,-46.30,22.06,8521.51,51.53,10.33,300.07,-5.99,-8.98,15.75
2026-03-30 13:30:38,30968.96,445.39,-46.39,22.04,8510.69,51.73,10.32,301.09,-6.00,-9.18,-93.37
2026-03-30 13:30:39,30966.17,446.19,-46.27,22.04,8510.38,51.55,10.33,299.82,-5.98,-8.99,-167.74
2026-03-30 13:30:40,30962.04,446.08,-46.18,22.02,8521.04,51.50,10.33,301.19,-6.00,-8.92,-247.51
2026-03-30 13:30:41,30956.51,446.38,-46.10,22.01,8515.42,51.59,10.31,301.46,-6.00,-9.02,-332.02
2026-03-30 13:30:42,30949.72,444.50,-46.04,21.99,8496.16,51.47,10.32,300.59,-5.88,-8.96,-407.46
2026-03-30 13:30:43,30942.16,442.83,-46.14,21.98,8504.76,51.57,10.30,300.01,-5.87,-9.13,-453.60
2026-03-30 13:30:44,30936.17,443.19,-46.25,21.97,8511.88,51.58,10.29,300.34,-5.83,-9.30,-359.43
2026-03-30 13:30:45,30929.25,443.34,-46.32,21.97,8516.05,51.67,10.28,301.50,-5.84,-9.46,-414.84
2026-03-30 13:30:46,30922.06,442.77,-46.25,21.95,8521.30,51.51,10.29,302.98,-5.88,-9.58,-431.63
2026-03-30 13:30:47,30916.58,441.29,-46.25,21.93,8515.11,51.73,10.29,303.76,-5.85,-9.47,-328.41
2026-03-30 13:30:48,30910.38,440.20,-46.26,21.93,8517.04,51.75,10.28,304.02,-5.96,-9.46,-372.25
2026-03-30 13:30:49,30903.91,438.85,-46.38,21.91,8514.02,51.52,10.29,302.80,-5.88,-9.43,-388.14
2026-03-30 13:30:50,30897.30,437.84,-46.45,21.90,8503.93,51.55,10.30,302.24,-5.99,-9.49,-396.68
2026-03-30 13:30:51,30890.44,436.35,-46.57,21.89,8514.19,51.74,10.30,301.95,-6.00,-9.38,-411.50
2026-03-30 13:30:52,30883.55,437.87,-46.52,21.87,8528.20,51.93,10.31,300.67,-6.00,-9.42,-413.73
2026-03-30 13:30:53,30875.28,436.16,-46.66,21.86,8548.07,51.89,10.29,301.49,-6.00,-9.43,-495.70
2026-03-30 13:30:54,30867.38,436.64,-46.70,21.84,8559.48,52.11,10.30,301.14,-5.92,-9.42,-474.06
2026-03-30 13:30:55,30858.24,437.96,-46.67,21.84,8560.49,51.94,10.31,301.99,-5.94,-9.35,-548.86
2026-03-30 13:30:56,30850.37,439.26,-46.79,21.82,8551.16,51.91,10.30,302.89,-6.00,-9.48,-471.99
2026-03-30 13:30:57,30842.91,439.14,-46.67,21.81,8562.06,51.83,10.32,303.76,-5.97,-9.47,-447.39
2026-03-30 13:30:58,30834.44,440.79,-46.54,21.79,8567.43,52.01,10.30,303.58,-6.00,-9.32,-508.33
2026-03-30 13:30:59,30825.35,441.55,-46.50,21.78,8568.66,51.85,10.32,303.47,-5.96,-9.17,-545.60
2026-03-30 13:31:00,30816.92,440.40,-46.57,21.76,8559.27,51.89,10.32,302.94,-5.94,-9.14,-505.72
2026-03-30 13:31:01,30807.92,439.03,-46.57,21.76,8571.87,51.92,10.34,302.59,-5.93,-9.22,-539.90
2026-03-30 13:31:02,30799.65,440.68,-46.47,21.74,8571.98,51.96,10.34,303.88,-6.00,-9.13,-496.48
2026-03-30 13:31:03,30791.84,441.03,-46.47,21.74,8570.26,51.79,10.35,304.67,-6.00,-9.05,-468.34
2026-03-30 13:31:04,30785.01,441.80,-46.35,21.73,8581.04,51.71,10.33,303.63,-6.00,-9.21,-409.57
2026-03-30 13:31:05,30779.94,442.53,-46.45,21.72,8586.36,51.76,10.33,303.28,-5.89,-9.25,-304.18
2026-03-30 13:31:06,30773.32,443.98,-46.55,21.70,8590.65,51.63,10.32,301.90,-5.82,-9.37,-397.40
2026-03-30 13:31:07,30767.34,443.66,-46.52,21.68,8571.60,51.84,10.33,301.45,-5.87,-9.18,-358.95
2026-03-30 13:31:08,30760.42,444.04,-46.39,21.68,8571.61,51.84,10.34,301.24,-5.92,-9.35,-414.84
2026-03-30 13:31:09,30752.38,442.99,-46.26,21.66,8571.59,52.02,10.33,300.55,-5.87,-9.30,-482.64
2026-03-30 13:31:10,30743.50,444.36,-46.29,21.65,8564.63,52.15,10.35,301.30,-5.96,-9.41,-532.71
2026-03-30 13:31:11,30736.24,446.10,-46.23,21.64,8581.49,52.23,10.33,302.16,-6.00,-9.31,-435.76
2026-03-30 13:31:12,30728.55,446.90,-46.25,21.63,8587.91,52.43,10.32,300.73,-6.00,-9.43,-461.25
2026-03-30 13:31:13,30721.88,445.27,-46.34,21.62,8577.60,52.44,10.30,300.19,-5.92,-9.37,-400.55
2026-03-30 13:31:14,30716.58,447.23,-46.31,21.61,8561.39,52.24,10.31,300.69,-5.92,-9.20,-317.58
2026-03-30 13:31:15,30712.82,448.90,-46.25,21.60,8556.60,52.14,10.32,300.99,-5.99,-9.11,-225.73
2026-03-30 13:31:16,30710.82,449.71,-46.26,21.58,8539.96,52.05,10.34,300.48,-6.00,-9.07,-120.14
2026-03-30 13:31:17,30706.84,447.87,-46.13,21.57,8528.26,52.23,10.35,299.90,-6.00,-9.23,-238.49
2026-03-30 13:31:18,30702.09,448.97,-46.09,21.55,8539.01,52.13,10.36,299.51,-5.99,-9.07,-285.28
2026-03-30 13:31:19,30697.86,447.04,-46.21,21.55,8519.12,52.19,10.35,298.73,-5.89,-8.93,-254.00
2026-03-30 13:31:20,30692.78,447.04,-46.25,21.54,8505.34,52.21,10.36,297.82,-5.89,-9.09,-304.51
2026-03-30 13:31:21,30687.75,445.75,-46.24,21.53,8518.84,52.07,10.38,297.94,-5.78,-8.95,-301.95
2026-03-30 13:31:22,30682.29,444.06,-46.13,21.52,8525.03,51.85,10.36,299.23,-5.75,-9.14,-327.56
2026-03-30 13:31:23,30675.23,445.33,-45.99,21.50,8516.79,52.07,10.36,299.26,-5.70,-9.05,-423.54
2026-03-30 13:31:24,30668.09,446.33,-45.89,21.49,8534.25,52.32,10.35,300.61,-5.62,-9.00,-428.20
2026-03-30 13:31:25,30661.05,445.27,-45.77,21.47,8518.67,52.48,10.37,300.25,-5.55,-9.19,-422.73
2026-03-30 13:31:26,30655.64,445.62,-45.89,21.46,8531.68,52.61,10.35,300.73,-5.48,-9.16,-324.37
2026-03-30 13:31:27,30648.33,444.27,-45.92,21.44,8533.86,52.72,10.34,302.21,-5.57,-9.29,-438.74
2026-03-30 13:31:28,30641.35,446.08,-45.97,21.44,8535.63,52.73,10.32,301.54,-5.60,-9.44,-418.79
2026-03-30 13:31:29,30635.27,447.40,-46.11,21.43,8553.90,52.86,10.34,301.66,-5.52,-9.37,-364.62
2026-03-30 13:31:30,30629.52,447.37,-46.21,21.42,8567.22,53.07,10.33,301.70,-5.41,-9.19,-345.02
2026-03-30 13:31:31,30623.46,447.95,-46.29,21.41,8551.60,53.01,10.34,300.82,-5.37,-9.20,-363.46
2026-03-30 13:31:32,30617.25,449.04,-46.38,21.40,8563.17,53.06,10.32,300.49,-5.34,-9.20,-372.93
2026-03-30 13:31:33,30609.51,450.52,-46.28,21.39,8579.26,53.12,10.33,299.71,-5.23,-9.01,-464.32
2026-03-30 13:31:34,30600.10,449.05,-46.36,21.39,8580.95,53.06,10.35,299.57,-5.16,-8.92,-564.53
2026-03-30 13:31:35,30589.41,447.82,-46.28,21.38,8582.27,52.87,10.35,298.21,-5.26,-8.86,-641.37
2026-03-30 13:31:36,30578.82,446.61,-46.22,21.36,8587.38,53.05,10.36,299.35,-5.22,-8.88,-635.64
2026-03-30 13:31:37,30568.79,447.54,-46.34,21.36,8574.28,53.15,10.35,298.07,-5.28,-8.97,-601.55
2026-03-30 13:31:38,30558.91,449.12,-46.34,21.34,8556.44,52.90,10.34,299.56,-5.34,-9.03,-592.60
2026-03-30 13:31:39,30549.70,450.04,-46.31,21.34,8539.34,52.89,10.36,300.00,-5.35,-8.87,-552.68
2026-03-30 13:31:40,30542.22,449.34,-46.25,21.33,8527.09,52.82,10.37,301.09,-5.34,-8.74,-448.84
2026-03-30 13:31:41,30535.99,449.78,-46.12,21.31,8530.04,52.84,10.38,301.02,-5.31,-8.60,-374.21
